"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","EMP","MEN","THND_PER","M","1966-01",46733,
"USA","EMP","MEN","THND_PER","M","1966-02",46710,
"USA","EMP","MEN","THND_PER","M","1966-03",46755,
"USA","EMP","MEN","THND_PER","M","1966-04",46929,
"USA","EMP","MEN","THND_PER","M","1966-05",46831,
"USA","EMP","MEN","THND_PER","M","1966-06",46964,
"USA","EMP","MEN","THND_PER","M","1966-07",46935,
"USA","EMP","MEN","THND_PER","M","1966-08",46982,
"USA","EMP","MEN","THND_PER","M","1966-09",46907,
"USA","EMP","MEN","THND_PER","M","1966-10",46998,
"USA","EMP","MEN","THND_PER","M","1966-11",47105,
"USA","EMP","MEN","THND_PER","M","1966-12",47058,
"USA","EMP","MEN","THND_PER","M","1967-01",47252,
"USA","EMP","MEN","THND_PER","M","1967-02",47174,
"USA","EMP","MEN","THND_PER","M","1967-03",47105,
"USA","EMP","MEN","THND_PER","M","1967-04",47182,
"USA","EMP","MEN","THND_PER","M","1967-05",47231,
"USA","EMP","MEN","THND_PER","M","1967-06",47487,
"USA","EMP","MEN","THND_PER","M","1967-07",47606,
"USA","EMP","MEN","THND_PER","M","1967-08",47690,
"USA","EMP","MEN","THND_PER","M","1967-09",47700,
"USA","EMP","MEN","THND_PER","M","1967-10",47773,
"USA","EMP","MEN","THND_PER","M","1967-11",47730,
"USA","EMP","MEN","THND_PER","M","1967-12",47845,
"USA","EMP","MEN","THND_PER","M","1968-01",47586,
"USA","EMP","MEN","THND_PER","M","1968-02",47803,
"USA","EMP","MEN","THND_PER","M","1968-03",47807,
"USA","EMP","MEN","THND_PER","M","1968-04",47988,
"USA","EMP","MEN","THND_PER","M","1968-05",48085,
"USA","EMP","MEN","THND_PER","M","1968-06",48184,
"USA","EMP","MEN","THND_PER","M","1968-07",48231,
"USA","EMP","MEN","THND_PER","M","1968-08",48289,
"USA","EMP","MEN","THND_PER","M","1968-09",48170,
"USA","EMP","MEN","THND_PER","M","1968-10",48223,
"USA","EMP","MEN","THND_PER","M","1968-11",48305,
"USA","EMP","MEN","THND_PER","M","1968-12",48579,
"USA","EMP","MEN","THND_PER","M","1969-01",48511,
"USA","EMP","MEN","THND_PER","M","1969-02",48715,
"USA","EMP","MEN","THND_PER","M","1969-03",48680,
"USA","EMP","MEN","THND_PER","M","1969-04",48692,
"USA","EMP","MEN","THND_PER","M","1969-05",48607,
"USA","EMP","MEN","THND_PER","M","1969-06",48740,
"USA","EMP","MEN","THND_PER","M","1969-07",48714,
"USA","EMP","MEN","THND_PER","M","1969-08",48961,
"USA","EMP","MEN","THND_PER","M","1969-09",48957,
"USA","EMP","MEN","THND_PER","M","1969-10",48957,
"USA","EMP","MEN","THND_PER","M","1969-11",49033,
"USA","EMP","MEN","THND_PER","M","1969-12",49055,
"USA","EMP","MEN","THND_PER","M","1970-01",49112,
"USA","EMP","MEN","THND_PER","M","1970-02",49089,
"USA","EMP","MEN","THND_PER","M","1970-03",49197,
"USA","EMP","MEN","THND_PER","M","1970-04",49080,
"USA","EMP","MEN","THND_PER","M","1970-05",49075,
"USA","EMP","MEN","THND_PER","M","1970-06",48827,
"USA","EMP","MEN","THND_PER","M","1970-07",48907,
"USA","EMP","MEN","THND_PER","M","1970-08",48850,
"USA","EMP","MEN","THND_PER","M","1970-09",48928,
"USA","EMP","MEN","THND_PER","M","1970-10",48855,
"USA","EMP","MEN","THND_PER","M","1970-11",48950,
"USA","EMP","MEN","THND_PER","M","1970-12",48933,
"USA","EMP","MEN","THND_PER","M","1971-01",48960,
"USA","EMP","MEN","THND_PER","M","1971-02",48922,
"USA","EMP","MEN","THND_PER","M","1971-03",48911,
"USA","EMP","MEN","THND_PER","M","1971-04",49284,
"USA","EMP","MEN","THND_PER","M","1971-05",49381,
"USA","EMP","MEN","THND_PER","M","1971-06",49151,
"USA","EMP","MEN","THND_PER","M","1971-07",49536,
"USA","EMP","MEN","THND_PER","M","1971-08",49556,
"USA","EMP","MEN","THND_PER","M","1971-09",49563,
"USA","EMP","MEN","THND_PER","M","1971-10",49652,
"USA","EMP","MEN","THND_PER","M","1971-11",49815,
"USA","EMP","MEN","THND_PER","M","1971-12",49852,
"USA","EMP","MEN","THND_PER","M","1972-01",50078,
"USA","EMP","MEN","THND_PER","M","1972-02",50174,
"USA","EMP","MEN","THND_PER","M","1972-03",50495,
"USA","EMP","MEN","THND_PER","M","1972-04",50560,
"USA","EMP","MEN","THND_PER","M","1972-05",50678,
"USA","EMP","MEN","THND_PER","M","1972-06",50946,
"USA","EMP","MEN","THND_PER","M","1972-07",51029,
"USA","EMP","MEN","THND_PER","M","1972-08",51208,
"USA","EMP","MEN","THND_PER","M","1972-09",51198,
"USA","EMP","MEN","THND_PER","M","1972-10",51196,
"USA","EMP","MEN","THND_PER","M","1972-11",51364,
"USA","EMP","MEN","THND_PER","M","1972-12",51608,
"USA","EMP","MEN","THND_PER","M","1973-01",51518,
"USA","EMP","MEN","THND_PER","M","1973-02",51816,
"USA","EMP","MEN","THND_PER","M","1973-03",52164,
"USA","EMP","MEN","THND_PER","M","1973-04",52080,
"USA","EMP","MEN","THND_PER","M","1973-05",52003,
"USA","EMP","MEN","THND_PER","M","1973-06",52336,
"USA","EMP","MEN","THND_PER","M","1973-07",52536,
"USA","EMP","MEN","THND_PER","M","1973-08",52376,
"USA","EMP","MEN","THND_PER","M","1973-09",52502,
"USA","EMP","MEN","THND_PER","M","1973-10",52785,
"USA","EMP","MEN","THND_PER","M","1973-11",52910,
"USA","EMP","MEN","THND_PER","M","1973-12",53058,
"USA","EMP","MEN","THND_PER","M","1974-01",53302,
"USA","EMP","MEN","THND_PER","M","1974-02",53228,
"USA","EMP","MEN","THND_PER","M","1974-03",53157,
"USA","EMP","MEN","THND_PER","M","1974-04",52953,
"USA","EMP","MEN","THND_PER","M","1974-05",53165,
"USA","EMP","MEN","THND_PER","M","1974-06",53084,
"USA","EMP","MEN","THND_PER","M","1974-07",52990,
"USA","EMP","MEN","THND_PER","M","1974-08",53023,
"USA","EMP","MEN","THND_PER","M","1974-09",53072,
"USA","EMP","MEN","THND_PER","M","1974-10",53045,
"USA","EMP","MEN","THND_PER","M","1974-11",52871,
"USA","EMP","MEN","THND_PER","M","1974-12",52437,
"USA","EMP","MEN","THND_PER","M","1975-01",51967,
"USA","EMP","MEN","THND_PER","M","1975-02",51789,
"USA","EMP","MEN","THND_PER","M","1975-03",51632,
"USA","EMP","MEN","THND_PER","M","1975-04",51544,
"USA","EMP","MEN","THND_PER","M","1975-05",51696,
"USA","EMP","MEN","THND_PER","M","1975-06",51509,
"USA","EMP","MEN","THND_PER","M","1975-07",51844,
"USA","EMP","MEN","THND_PER","M","1975-08",52020,
"USA","EMP","MEN","THND_PER","M","1975-09",52005,
"USA","EMP","MEN","THND_PER","M","1975-10",51998,
"USA","EMP","MEN","THND_PER","M","1975-11",52066,
"USA","EMP","MEN","THND_PER","M","1975-12",52111,
"USA","EMP","MEN","THND_PER","M","1976-01",52478,
"USA","EMP","MEN","THND_PER","M","1976-02",52670,
"USA","EMP","MEN","THND_PER","M","1976-03",52771,
"USA","EMP","MEN","THND_PER","M","1976-04",53071,
"USA","EMP","MEN","THND_PER","M","1976-05",53144,
"USA","EMP","MEN","THND_PER","M","1976-06",52922,
"USA","EMP","MEN","THND_PER","M","1976-07",53254,
"USA","EMP","MEN","THND_PER","M","1976-08",53421,
"USA","EMP","MEN","THND_PER","M","1976-09",53399,
"USA","EMP","MEN","THND_PER","M","1976-10",53471,
"USA","EMP","MEN","THND_PER","M","1976-11",53486,
"USA","EMP","MEN","THND_PER","M","1976-12",53579,
"USA","EMP","MEN","THND_PER","M","1977-01",53717,
"USA","EMP","MEN","THND_PER","M","1977-02",53884,
"USA","EMP","MEN","THND_PER","M","1977-03",54081,
"USA","EMP","MEN","THND_PER","M","1977-04",54327,
"USA","EMP","MEN","THND_PER","M","1977-05",54471,
"USA","EMP","MEN","THND_PER","M","1977-06",54733,
"USA","EMP","MEN","THND_PER","M","1977-07",54807,
"USA","EMP","MEN","THND_PER","M","1977-08",54945,
"USA","EMP","MEN","THND_PER","M","1977-09",54974,
"USA","EMP","MEN","THND_PER","M","1977-10",55325,
"USA","EMP","MEN","THND_PER","M","1977-11",55655,
"USA","EMP","MEN","THND_PER","M","1977-12",55845,
"USA","EMP","MEN","THND_PER","M","1978-01",55860,
"USA","EMP","MEN","THND_PER","M","1978-02",55815,
"USA","EMP","MEN","THND_PER","M","1978-03",55856,
"USA","EMP","MEN","THND_PER","M","1978-04",56162,
"USA","EMP","MEN","THND_PER","M","1978-05",56370,
"USA","EMP","MEN","THND_PER","M","1978-06",56724,
"USA","EMP","MEN","THND_PER","M","1978-07",56551,
"USA","EMP","MEN","THND_PER","M","1978-08",56720,
"USA","EMP","MEN","THND_PER","M","1978-09",56634,
"USA","EMP","MEN","THND_PER","M","1978-10",56813,
"USA","EMP","MEN","THND_PER","M","1978-11",57140,
"USA","EMP","MEN","THND_PER","M","1978-12",57089,
"USA","EMP","MEN","THND_PER","M","1979-01",57411,
"USA","EMP","MEN","THND_PER","M","1979-02",57548,
"USA","EMP","MEN","THND_PER","M","1979-03",57437,
"USA","EMP","MEN","THND_PER","M","1979-04",57369,
"USA","EMP","MEN","THND_PER","M","1979-05",57449,
"USA","EMP","MEN","THND_PER","M","1979-06",57699,
"USA","EMP","MEN","THND_PER","M","1979-07",57719,
"USA","EMP","MEN","THND_PER","M","1979-08",57593,
"USA","EMP","MEN","THND_PER","M","1979-09",57826,
"USA","EMP","MEN","THND_PER","M","1979-10",57713,
"USA","EMP","MEN","THND_PER","M","1979-11",57705,
"USA","EMP","MEN","THND_PER","M","1979-12",57881,
"USA","EMP","MEN","THND_PER","M","1980-01",57746,
"USA","EMP","MEN","THND_PER","M","1980-02",57924,
"USA","EMP","MEN","THND_PER","M","1980-03",57669,
"USA","EMP","MEN","THND_PER","M","1980-04",57207,
"USA","EMP","MEN","THND_PER","M","1980-05",57004,
"USA","EMP","MEN","THND_PER","M","1980-06",56774,
"USA","EMP","MEN","THND_PER","M","1980-07",56795,
"USA","EMP","MEN","THND_PER","M","1980-08",56770,
"USA","EMP","MEN","THND_PER","M","1980-09",56847,
"USA","EMP","MEN","THND_PER","M","1980-10",57073,
"USA","EMP","MEN","THND_PER","M","1980-11",57167,
"USA","EMP","MEN","THND_PER","M","1980-12",57288,
"USA","EMP","MEN","THND_PER","M","1981-01",57358,
"USA","EMP","MEN","THND_PER","M","1981-02",57375,
"USA","EMP","MEN","THND_PER","M","1981-03",57597,
"USA","EMP","MEN","THND_PER","M","1981-04",57879,
"USA","EMP","MEN","THND_PER","M","1981-05",57776,
"USA","EMP","MEN","THND_PER","M","1981-06",57246,
"USA","EMP","MEN","THND_PER","M","1981-07",57596,
"USA","EMP","MEN","THND_PER","M","1981-08",57538,
"USA","EMP","MEN","THND_PER","M","1981-09",57381,
"USA","EMP","MEN","THND_PER","M","1981-10",57252,
"USA","EMP","MEN","THND_PER","M","1981-11",57032,
"USA","EMP","MEN","THND_PER","M","1981-12",56732,
"USA","EMP","MEN","THND_PER","M","1982-01",56672,
"USA","EMP","MEN","THND_PER","M","1982-02",56710,
"USA","EMP","MEN","THND_PER","M","1982-03",56541,
"USA","EMP","MEN","THND_PER","M","1982-04",56510,
"USA","EMP","MEN","THND_PER","M","1982-05",56766,
"USA","EMP","MEN","THND_PER","M","1982-06",56171,
"USA","EMP","MEN","THND_PER","M","1982-07",56113,
"USA","EMP","MEN","THND_PER","M","1982-08",56161,
"USA","EMP","MEN","THND_PER","M","1982-09",56049,
"USA","EMP","MEN","THND_PER","M","1982-10",55947,
"USA","EMP","MEN","THND_PER","M","1982-11",55847,
"USA","EMP","MEN","THND_PER","M","1982-12",55773,
"USA","EMP","MEN","THND_PER","M","1983-01",55784,
"USA","EMP","MEN","THND_PER","M","1983-02",55712,
"USA","EMP","MEN","THND_PER","M","1983-03",55799,
"USA","EMP","MEN","THND_PER","M","1983-04",56011,
"USA","EMP","MEN","THND_PER","M","1983-05",56133,
"USA","EMP","MEN","THND_PER","M","1983-06",56917,
"USA","EMP","MEN","THND_PER","M","1983-07",57151,
"USA","EMP","MEN","THND_PER","M","1983-08",57162,
"USA","EMP","MEN","THND_PER","M","1983-09",57307,
"USA","EMP","MEN","THND_PER","M","1983-10",57434,
"USA","EMP","MEN","THND_PER","M","1983-11",57900,
"USA","EMP","MEN","THND_PER","M","1983-12",58033,
"USA","EMP","MEN","THND_PER","M","1984-01",58223,
"USA","EMP","MEN","THND_PER","M","1984-02",58522,
"USA","EMP","MEN","THND_PER","M","1984-03",58621,
"USA","EMP","MEN","THND_PER","M","1984-04",58698,
"USA","EMP","MEN","THND_PER","M","1984-05",59003,
"USA","EMP","MEN","THND_PER","M","1984-06",59462,
"USA","EMP","MEN","THND_PER","M","1984-07",59212,
"USA","EMP","MEN","THND_PER","M","1984-08",59201,
"USA","EMP","MEN","THND_PER","M","1984-09",59408,
"USA","EMP","MEN","THND_PER","M","1984-10",59465,
"USA","EMP","MEN","THND_PER","M","1984-11",59630,
"USA","EMP","MEN","THND_PER","M","1984-12",59662,
"USA","EMP","MEN","THND_PER","M","1985-01",59571,
"USA","EMP","MEN","THND_PER","M","1985-02",59563,
"USA","EMP","MEN","THND_PER","M","1985-03",59776,
"USA","EMP","MEN","THND_PER","M","1985-04",59814,
"USA","EMP","MEN","THND_PER","M","1985-05",59931,
"USA","EMP","MEN","THND_PER","M","1985-06",59616,
"USA","EMP","MEN","THND_PER","M","1985-07",59746,
"USA","EMP","MEN","THND_PER","M","1985-08",59941,
"USA","EMP","MEN","THND_PER","M","1985-09",60132,
"USA","EMP","MEN","THND_PER","M","1985-10",60191,
"USA","EMP","MEN","THND_PER","M","1985-11",60228,
"USA","EMP","MEN","THND_PER","M","1985-12",60246,
"USA","EMP","MEN","THND_PER","M","1986-01",60856,
"USA","EMP","MEN","THND_PER","M","1986-02",60549,
"USA","EMP","MEN","THND_PER","M","1986-03",60648,
"USA","EMP","MEN","THND_PER","M","1986-04",60705,
"USA","EMP","MEN","THND_PER","M","1986-05",60651,
"USA","EMP","MEN","THND_PER","M","1986-06",60796,
"USA","EMP","MEN","THND_PER","M","1986-07",60851,
"USA","EMP","MEN","THND_PER","M","1986-08",60933,
"USA","EMP","MEN","THND_PER","M","1986-09",61000,
"USA","EMP","MEN","THND_PER","M","1986-10",61028,
"USA","EMP","MEN","THND_PER","M","1986-11",61280,
"USA","EMP","MEN","THND_PER","M","1986-12",61432,
"USA","EMP","MEN","THND_PER","M","1987-01",61591,
"USA","EMP","MEN","THND_PER","M","1987-02",61664,
"USA","EMP","MEN","THND_PER","M","1987-03",61659,
"USA","EMP","MEN","THND_PER","M","1987-04",61809,
"USA","EMP","MEN","THND_PER","M","1987-05",62045,
"USA","EMP","MEN","THND_PER","M","1987-06",61931,
"USA","EMP","MEN","THND_PER","M","1987-07",62098,
"USA","EMP","MEN","THND_PER","M","1987-08",62312,
"USA","EMP","MEN","THND_PER","M","1987-09",62391,
"USA","EMP","MEN","THND_PER","M","1987-10",62501,
"USA","EMP","MEN","THND_PER","M","1987-11",62596,
"USA","EMP","MEN","THND_PER","M","1987-12",62685,
"USA","EMP","MEN","THND_PER","M","1988-01",62835,
"USA","EMP","MEN","THND_PER","M","1988-02",62978,
"USA","EMP","MEN","THND_PER","M","1988-03",62724,
"USA","EMP","MEN","THND_PER","M","1988-04",63278,
"USA","EMP","MEN","THND_PER","M","1988-05",63131,
"USA","EMP","MEN","THND_PER","M","1988-06",63365,
"USA","EMP","MEN","THND_PER","M","1988-07",63447,
"USA","EMP","MEN","THND_PER","M","1988-08",63480,
"USA","EMP","MEN","THND_PER","M","1988-09",63495,
"USA","EMP","MEN","THND_PER","M","1988-10",63447,
"USA","EMP","MEN","THND_PER","M","1988-11",63558,
"USA","EMP","MEN","THND_PER","M","1988-12",63520,
"USA","EMP","MEN","THND_PER","M","1989-01",63819,
"USA","EMP","MEN","THND_PER","M","1989-02",64001,
"USA","EMP","MEN","THND_PER","M","1989-03",64269,
"USA","EMP","MEN","THND_PER","M","1989-04",64230,
"USA","EMP","MEN","THND_PER","M","1989-05",64226,
"USA","EMP","MEN","THND_PER","M","1989-06",64608,
"USA","EMP","MEN","THND_PER","M","1989-07",64549,
"USA","EMP","MEN","THND_PER","M","1989-08",64527,
"USA","EMP","MEN","THND_PER","M","1989-09",64062,
"USA","EMP","MEN","THND_PER","M","1989-10",64433,
"USA","EMP","MEN","THND_PER","M","1989-11",64377,
"USA","EMP","MEN","THND_PER","M","1989-12",64499,
"USA","EMP","MEN","THND_PER","M","1990-01",65326,
"USA","EMP","MEN","THND_PER","M","1990-02",65371,
"USA","EMP","MEN","THND_PER","M","1990-03",65416,
"USA","EMP","MEN","THND_PER","M","1990-04",65156,
"USA","EMP","MEN","THND_PER","M","1990-05",65311,
"USA","EMP","MEN","THND_PER","M","1990-06",65253,
"USA","EMP","MEN","THND_PER","M","1990-07",65129,
"USA","EMP","MEN","THND_PER","M","1990-08",65059,
"USA","EMP","MEN","THND_PER","M","1990-09",64848,
"USA","EMP","MEN","THND_PER","M","1990-10",64892,
"USA","EMP","MEN","THND_PER","M","1990-11",64783,
"USA","EMP","MEN","THND_PER","M","1990-12",64746,
"USA","EMP","MEN","THND_PER","M","1991-01",64553,
"USA","EMP","MEN","THND_PER","M","1991-02",64283,
"USA","EMP","MEN","THND_PER","M","1991-03",64281,
"USA","EMP","MEN","THND_PER","M","1991-04",64352,
"USA","EMP","MEN","THND_PER","M","1991-05",64116,
"USA","EMP","MEN","THND_PER","M","1991-06",64194,
"USA","EMP","MEN","THND_PER","M","1991-07",64180,
"USA","EMP","MEN","THND_PER","M","1991-08",64130,
"USA","EMP","MEN","THND_PER","M","1991-09",64274,
"USA","EMP","MEN","THND_PER","M","1991-10",64166,
"USA","EMP","MEN","THND_PER","M","1991-11",64155,
"USA","EMP","MEN","THND_PER","M","1991-12",63947,
"USA","EMP","MEN","THND_PER","M","1992-01",64097,
"USA","EMP","MEN","THND_PER","M","1992-02",63941,
"USA","EMP","MEN","THND_PER","M","1992-03",64212,
"USA","EMP","MEN","THND_PER","M","1992-04",64388,
"USA","EMP","MEN","THND_PER","M","1992-05",64415,
"USA","EMP","MEN","THND_PER","M","1992-06",64427,
"USA","EMP","MEN","THND_PER","M","1992-07",64572,
"USA","EMP","MEN","THND_PER","M","1992-08",64634,
"USA","EMP","MEN","THND_PER","M","1992-09",64643,
"USA","EMP","MEN","THND_PER","M","1992-10",64552,
"USA","EMP","MEN","THND_PER","M","1992-11",64634,
"USA","EMP","MEN","THND_PER","M","1992-12",64739,
"USA","EMP","MEN","THND_PER","M","1993-01",64841,
"USA","EMP","MEN","THND_PER","M","1993-02",64949,
"USA","EMP","MEN","THND_PER","M","1993-03",65018,
"USA","EMP","MEN","THND_PER","M","1993-04",64994,
"USA","EMP","MEN","THND_PER","M","1993-05",65313,
"USA","EMP","MEN","THND_PER","M","1993-06",65390,
"USA","EMP","MEN","THND_PER","M","1993-07",65513,
"USA","EMP","MEN","THND_PER","M","1993-08",65708,
"USA","EMP","MEN","THND_PER","M","1993-09",65438,
"USA","EMP","MEN","THND_PER","M","1993-10",65578,
"USA","EMP","MEN","THND_PER","M","1993-11",65736,
"USA","EMP","MEN","THND_PER","M","1993-12",65751,
"USA","EMP","MEN","THND_PER","M","1994-01",65922,
"USA","EMP","MEN","THND_PER","M","1994-02",65842,
"USA","EMP","MEN","THND_PER","M","1994-03",65868,
"USA","EMP","MEN","THND_PER","M","1994-04",65968,
"USA","EMP","MEN","THND_PER","M","1994-05",66207,
"USA","EMP","MEN","THND_PER","M","1994-06",66200,
"USA","EMP","MEN","THND_PER","M","1994-07",66169,
"USA","EMP","MEN","THND_PER","M","1994-08",66572,
"USA","EMP","MEN","THND_PER","M","1994-09",66781,
"USA","EMP","MEN","THND_PER","M","1994-10",67065,
"USA","EMP","MEN","THND_PER","M","1994-11",67316,
"USA","EMP","MEN","THND_PER","M","1994-12",67585,
"USA","EMP","MEN","THND_PER","M","1995-01",67459,
"USA","EMP","MEN","THND_PER","M","1995-02",67618,
"USA","EMP","MEN","THND_PER","M","1995-03",67650,
"USA","EMP","MEN","THND_PER","M","1995-04",67472,
"USA","EMP","MEN","THND_PER","M","1995-05",67032,
"USA","EMP","MEN","THND_PER","M","1995-06",67326,
"USA","EMP","MEN","THND_PER","M","1995-07",67283,
"USA","EMP","MEN","THND_PER","M","1995-08",67230,
"USA","EMP","MEN","THND_PER","M","1995-09",67508,
"USA","EMP","MEN","THND_PER","M","1995-10",67520,
"USA","EMP","MEN","THND_PER","M","1995-11",67215,
"USA","EMP","MEN","THND_PER","M","1995-12",67316,
"USA","EMP","MEN","THND_PER","M","1996-01",67447,
"USA","EMP","MEN","THND_PER","M","1996-02",67705,
"USA","EMP","MEN","THND_PER","M","1996-03",67768,
"USA","EMP","MEN","THND_PER","M","1996-04",67826,
"USA","EMP","MEN","THND_PER","M","1996-05",68043,
"USA","EMP","MEN","THND_PER","M","1996-06",68265,
"USA","EMP","MEN","THND_PER","M","1996-07",68383,
"USA","EMP","MEN","THND_PER","M","1996-08",68485,
"USA","EMP","MEN","THND_PER","M","1996-09",68546,
"USA","EMP","MEN","THND_PER","M","1996-10",68812,
"USA","EMP","MEN","THND_PER","M","1996-11",68555,
"USA","EMP","MEN","THND_PER","M","1996-12",68749,
"USA","EMP","MEN","THND_PER","M","1997-01",69028,
"USA","EMP","MEN","THND_PER","M","1997-02",69145,
"USA","EMP","MEN","THND_PER","M","1997-03",69342,
"USA","EMP","MEN","THND_PER","M","1997-04",69459,
"USA","EMP","MEN","THND_PER","M","1997-05",69792,
"USA","EMP","MEN","THND_PER","M","1997-06",69610,
"USA","EMP","MEN","THND_PER","M","1997-07",69759,
"USA","EMP","MEN","THND_PER","M","1997-08",69894,
"USA","EMP","MEN","THND_PER","M","1997-09",69857,
"USA","EMP","MEN","THND_PER","M","1997-10",69967,
"USA","EMP","MEN","THND_PER","M","1997-11",70327,
"USA","EMP","MEN","THND_PER","M","1997-12",70138,
"USA","EMP","MEN","THND_PER","M","1998-01",70271,
"USA","EMP","MEN","THND_PER","M","1998-02",70321,
"USA","EMP","MEN","THND_PER","M","1998-03",70235,
"USA","EMP","MEN","THND_PER","M","1998-04",70678,
"USA","EMP","MEN","THND_PER","M","1998-05",70667,
"USA","EMP","MEN","THND_PER","M","1998-06",70633,
"USA","EMP","MEN","THND_PER","M","1998-07",70666,
"USA","EMP","MEN","THND_PER","M","1998-08",70574,
"USA","EMP","MEN","THND_PER","M","1998-09",70856,
"USA","EMP","MEN","THND_PER","M","1998-10",70994,
"USA","EMP","MEN","THND_PER","M","1998-11",71228,
"USA","EMP","MEN","THND_PER","M","1998-12",71213,
"USA","EMP","MEN","THND_PER","M","1999-01",71290,
"USA","EMP","MEN","THND_PER","M","1999-02",71177,
"USA","EMP","MEN","THND_PER","M","1999-03",71274,
"USA","EMP","MEN","THND_PER","M","1999-04",71173,
"USA","EMP","MEN","THND_PER","M","1999-05",71342,
"USA","EMP","MEN","THND_PER","M","1999-06",71362,
"USA","EMP","MEN","THND_PER","M","1999-07",71427,
"USA","EMP","MEN","THND_PER","M","1999-08",71433,
"USA","EMP","MEN","THND_PER","M","1999-09",71563,
"USA","EMP","MEN","THND_PER","M","1999-10",71599,
"USA","EMP","MEN","THND_PER","M","1999-11",71781,
"USA","EMP","MEN","THND_PER","M","1999-12",71953,
"USA","EMP","MEN","THND_PER","M","2000-01",73158,
"USA","EMP","MEN","THND_PER","M","2000-02",73243,
"USA","EMP","MEN","THND_PER","M","2000-03",73276,
"USA","EMP","MEN","THND_PER","M","2000-04",73315,
"USA","EMP","MEN","THND_PER","M","2000-05",73157,
"USA","EMP","MEN","THND_PER","M","2000-06",73342,
"USA","EMP","MEN","THND_PER","M","2000-07",73088,
"USA","EMP","MEN","THND_PER","M","2000-08",73433,
"USA","EMP","MEN","THND_PER","M","2000-09",73288,
"USA","EMP","MEN","THND_PER","M","2000-10",73343,
"USA","EMP","MEN","THND_PER","M","2000-11",73498,
"USA","EMP","MEN","THND_PER","M","2000-12",73563,
"USA","EMP","MEN","THND_PER","M","2001-01",73694,
"USA","EMP","MEN","THND_PER","M","2001-02",73534,
"USA","EMP","MEN","THND_PER","M","2001-03",73497,
"USA","EMP","MEN","THND_PER","M","2001-04",73457,
"USA","EMP","MEN","THND_PER","M","2001-05",73263,
"USA","EMP","MEN","THND_PER","M","2001-06",73132,
"USA","EMP","MEN","THND_PER","M","2001-07",73274,
"USA","EMP","MEN","THND_PER","M","2001-08",72829,
"USA","EMP","MEN","THND_PER","M","2001-09",73336,
"USA","EMP","MEN","THND_PER","M","2001-10",72913,
"USA","EMP","MEN","THND_PER","M","2001-11",72702,
"USA","EMP","MEN","THND_PER","M","2001-12",72758,
"USA","EMP","MEN","THND_PER","M","2002-01",72506,
"USA","EMP","MEN","THND_PER","M","2002-02",72777,
"USA","EMP","MEN","THND_PER","M","2002-03",72703,
"USA","EMP","MEN","THND_PER","M","2002-04",72767,
"USA","EMP","MEN","THND_PER","M","2002-05",73207,
"USA","EMP","MEN","THND_PER","M","2002-06",72926,
"USA","EMP","MEN","THND_PER","M","2002-07",72964,
"USA","EMP","MEN","THND_PER","M","2002-08",72995,
"USA","EMP","MEN","THND_PER","M","2002-09",73415,
"USA","EMP","MEN","THND_PER","M","2002-10",73172,
"USA","EMP","MEN","THND_PER","M","2002-11",72735,
"USA","EMP","MEN","THND_PER","M","2002-12",72664,
"USA","EMP","MEN","THND_PER","M","2003-01",72925,
"USA","EMP","MEN","THND_PER","M","2003-02",73242,
"USA","EMP","MEN","THND_PER","M","2003-03",73036,
"USA","EMP","MEN","THND_PER","M","2003-04",73175,
"USA","EMP","MEN","THND_PER","M","2003-05",73113,
"USA","EMP","MEN","THND_PER","M","2003-06",73098,
"USA","EMP","MEN","THND_PER","M","2003-07",73061,
"USA","EMP","MEN","THND_PER","M","2003-08",73151,
"USA","EMP","MEN","THND_PER","M","2003-09",73538,
"USA","EMP","MEN","THND_PER","M","2003-10",73597,
"USA","EMP","MEN","THND_PER","M","2003-11",73875,
"USA","EMP","MEN","THND_PER","M","2003-12",74149,
"USA","EMP","MEN","THND_PER","M","2004-01",74332,
"USA","EMP","MEN","THND_PER","M","2004-02",74082,
"USA","EMP","MEN","THND_PER","M","2004-03",73991,
"USA","EMP","MEN","THND_PER","M","2004-04",74063,
"USA","EMP","MEN","THND_PER","M","2004-05",74082,
"USA","EMP","MEN","THND_PER","M","2004-06",74464,
"USA","EMP","MEN","THND_PER","M","2004-07",74763,
"USA","EMP","MEN","THND_PER","M","2004-08",74783,
"USA","EMP","MEN","THND_PER","M","2004-09",74682,
"USA","EMP","MEN","THND_PER","M","2004-10",74841,
"USA","EMP","MEN","THND_PER","M","2004-11",75185,
"USA","EMP","MEN","THND_PER","M","2004-12",74961,
"USA","EMP","MEN","THND_PER","M","2005-01",74971,
"USA","EMP","MEN","THND_PER","M","2005-02",75156,
"USA","EMP","MEN","THND_PER","M","2005-03",75388,
"USA","EMP","MEN","THND_PER","M","2005-04",75764,
"USA","EMP","MEN","THND_PER","M","2005-05",76006,
"USA","EMP","MEN","THND_PER","M","2005-06",76111,
"USA","EMP","MEN","THND_PER","M","2005-07",76239,
"USA","EMP","MEN","THND_PER","M","2005-08",76433,
"USA","EMP","MEN","THND_PER","M","2005-09",76255,
"USA","EMP","MEN","THND_PER","M","2005-10",76348,
"USA","EMP","MEN","THND_PER","M","2005-11",76350,
"USA","EMP","MEN","THND_PER","M","2005-12",76544,
"USA","EMP","MEN","THND_PER","M","2006-01",76940,
