Time,Time Code,Country Name,Country Code,"Adjusted net attendance rate, one year before the official primary entry age, both sexes (%) [UIS.NARA.AGM1]","Adjusted net attendance rate, one year before the official primary entry age, female (%) [UIS.NARA.AGM1.F]","Adjusted net attendance rate, one year before the official primary entry age, male (%) [UIS.NARA.AGM1.M]","Adjusted net attendance rate, one year before the official primary entry age, rural, both sexes (%) [UIS.NARA.AGM1.RUR]","Adjusted net attendance rate, one year before the official primary entry age, urban, both sexes (%) [UIS.NARA.AGM1.URB]",Capital expenditure as % of total expenditure in lower secondary public institutions (%) [UIS.XSPENDP.2.FDPUB.FNCAP],Capital expenditure as % of total expenditure in post-secondary non-tertiary public institutions (%) [UIS.XSPENDP.4.FDPUB.FNCAP],Capital expenditure as % of total expenditure in pre-primary public institutions (%) [UIS.XSPENDP.0.FDPUB.FNCAP],Capital expenditure as % of total expenditure in primary public institutions (%) [UIS.XSPENDP.1.FDPUB.FNCAP],Capital expenditure as % of total expenditure in public institutions (%) [UIS.XSPENDP.FDPUB.FNCAP],Capital expenditure as % of total expenditure in secondary public institutions (%) [UIS.XSPENDP.23.FDPUB.FNCAP],Capital expenditure as % of total expenditure in tertiary public institutions (%) [UIS.XSPENDP.56.FDPUB.FNCAP],Capital expenditure as % of total expenditure in upper-secondary public institutions (%) [UIS.XSPENDP.3.FDPUB.FNCAP],"Completion rate, lower secondary education, both sexes (%) [UIS.CR.2]","Completion rate, primary education, both sexes (%) [UIS.CR.1]","Completion rate, upper secondary education, fourth quintile, both sexes (%) [UIS.CR.3.Q4]"
2019,YR2019,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Senegal,SEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Sierra Leone,SLE,..,..,..,..,..,25.04477,22.50374,..,21.81896,..,20.24647,..,12.86849,..,..,..
2019,YR2019,Singapore,SGP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Small states,SST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,South Africa,ZAF,..,..,..,..,..,3.47976,..,4.28925,3.91176,4.18566,3.26188,4.708,3.12586,..,..,..
2019,YR2019,South Asia,SAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,South Asia (IDA & IBRD),TSA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Sri Lanka,LKA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Thailand,THA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Togo,TGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Tokelau,TKL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Trinidad and Tobago,TTO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Tunisia,TUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Turkey,TUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Turkmenistan,TKM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Tuvalu,TUV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Uganda,UGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Ukraine,UKR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,United Arab Emirates,ARE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,United Kingdom,GBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Upper middle income,UMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Uruguay,URY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Uzbekistan,UZB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Vanuatu,VUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,"Venezuela, RB",VEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Vietnam,VNM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,West Bank and Gaza,PSE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,World,WLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,"Yemen, Rep.",YEM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Zambia,ZMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2019,YR2019,Zimbabwe,ZWE,80.96703,79.84486,82.01816,80.28499,82.86827,..,..,..,..,..,..,..,..,53.94247,88.80678,15.02837
2020,YR2020,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Albania,ALB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Algeria,DZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Andorra,AND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Angola,AGO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Antigua and Barbuda,ATG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Arab World,ARB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Argentina,ARG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Armenia,ARM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Aruba,ABW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Austria,AUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Azerbaijan,AZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,"Bahamas, The",BHS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Bahrain,BHR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Bangladesh,BGD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Barbados,BRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Belarus,BLR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Belgium,BEL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Belize,BLZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Benin,BEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Bhutan,BTN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Bolivia,BOL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Bosnia and Herzegovina,BIH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Botswana,BWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Brazil,BRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Brunei Darussalam,BRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Bulgaria,BGR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Cambodia,KHM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Cameroon,CMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Canada,CAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Caribbean small states,CSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Central Europe and the Baltics,CEB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Chile,CHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Colombia,COL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,"Congo, Rep.",COG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Cote d'Ivoire,CIV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Czech Republic,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Denmark,DNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Early-demographic dividend,EAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,East Asia & Pacific,EAS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,"Egypt, Arab Rep.",EGY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Equatorial Guinea,GNQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Ethiopia,ETH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Euro area,EMU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Europe & Central Asia,ECS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,European Union,EUU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Fragile and conflict affected situations,FCS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,France,FRA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Gabon,GAB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,"Gambia, The",GMB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Ghana,GHA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Global Partnership for Education,FTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Greece,GRC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Grenada,GRD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Guinea,GIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Guinea-Bissau,GNB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,High income,HIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Honduras,HND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,IBRD only,IBD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,IDA & IBRD total,IBT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,IDA blend,IDB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,IDA only,IDX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,IDA total,IDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,India,IND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Israel,ISR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Jamaica,JAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Kenya,KEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Late-demographic dividend,LTE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Least developed countries: UN classification,LDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Lending category not classified,LNX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Low & middle income,LMY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Low income,LIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Lower middle income,LMC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Mayotte,MYT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Monaco,MCO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Nauru,NRU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Netherlands Antilles,ANT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,New Zealand,NZL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Nigeria,NGA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,North America,NAC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Norway,NOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,OECD members,OED,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Oman,OMN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Other small states,OSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Pacific island small states,PSS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Panama,PAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Peru,PER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2020,YR2020,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
